   5.5331E+00   6.8545E+00   3.0237E-09  0.0876
   6.8545E+00   8.4916E+00   2.0871E-09  0.0929
   8.4916E+00   1.0520E+01   7.1723E-10  0.1546
   1.0520E+01   1.3032E+01   0.0000E+00  0.0000
   1.3032E+01   1.6144E+01   0.0000E+00  0.0000
   1.6144E+01   2.0000E+01   0.0000E+00  0.0000

#   sum over                 6.0682E-06

'no. =  4,  reg  =      4'
msuc: {\huge [t-track] in region mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1781E+05 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  5   reg =      5

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(neutron ),hh0l   n 
#  e-lower      e-upper      neutron     r.err 
   1.0000E-08   1.2388E-08   2.8548E-08  0.0279
   1.2388E-08   1.5347E-08   3.9645E-08  0.0279
   1.5347E-08   1.9012E-08   5.3961E-08  0.0280
   1.9012E-08   2.3553E-08   7.0887E-08  0.0264
   2.3553E-08   2.9178E-08   9.0640E-08  0.0272
   2.9178E-08   3.6146E-08   1.0939E-07  0.0256
   3.6146E-08   4.4779E-08   1.2284E-07  0.0261
   4.4779E-08   5.5473E-08   1.2931E-07  0.0253
   5.5473E-08   6.8722E-08   1.2473E-07  0.0258
   6.8722E-08   8.5134E-08   1.0614E-07  0.0265
   8.5134E-08   1.0547E-07   7.9622E-08  0.0269
   1.0547E-07   1.3065E-07   5.1092E-08  0.0272
   1.3065E-07   1.6186E-07   2.7464E-08  0.0358
   1.6186E-07   2.0051E-07   1.1157E-08  0.0465
   2.0051E-07   2.4840E-07   3.6630E-09  0.0808
   2.4840E-07   3.0773E-07   1.4242E-09  0.1475
   3.0773E-07   3.8122E-07   4.9648E-10  0.1735
   3.8122E-07   4.7226E-07   4.0966E-10  0.2220
   4.7226E-07   5.8505E-07   3.5280E-10  0.2144
   5.8505E-07   7.2478E-07   4.4815E-10  0.1975
   7.2478E-07   8.9788E-07   3.2131E-10  0.1650
   8.9788E-07   1.1123E-06   3.7040E-10  0.2110
   1.1123E-06   1.3780E-06   3.6486E-10  0.1917
   1.3780E-06   1.7071E-06   3.7934E-10  0.2072
   1.7071E-06   2.1147E-06   2.4185E-10  0.2174
   2.1147E-06   2.6198E-06   3.6626E-10  0.1980
   2.6198E-06   3.2455E-06   4.8661E-10  0.1951
   3.2455E-06   4.0206E-06   3.9449E-10  0.1858
   4.0206E-06   4.9808E-06   3.6338E-10  0.2036
   4.9808E-06   6.1703E-06   2.7904E-10  0.2203
   6.1703E-06   7.6440E-06   2.5962E-10  0.2193
   7.6440E-06   9.4696E-06   4.2166E-10  0.2208
   9.4696E-06   1.1731E-05   3.1577E-10  0.1989
   1.1731E-05   1.4533E-05   2.5026E-10  0.1817
   1.4533E-05   1.8004E-05   2.9290E-10  0.2031
   1.8004E-05   2.2303E-05   3.9157E-10  0.1692
   2.2303E-05   2.7630E-05   3.1622E-10  0.2450
   2.7630E-05   3.4229E-05   1.8854E-10  0.1960
   3.4229E-05   4.2403E-05   2.9429E-10  0.2169
   4.2403E-05   5.2531E-05   2.8568E-10  0.2059
   5.2531E-05   6.5076E-05   1.8340E-10  0.1927
   6.5076E-05   8.0618E-05   1.9407E-10  0.1975
   8.0618E-05   9.9872E-05   1.8500E-10  0.1851
   9.9872E-05   1.2372E-04   2.7665E-10  0.2018
   1.2372E-04   1.5327E-04   2.3911E-10  0.1994
   1.5327E-04   1.8988E-04   4.3585E-10  0.1838
   1.8988E-04   2.3523E-04   2.7476E-10  0.1906
   2.3523E-04   2.9140E-04   3.1776E-10  0.1952
   2.9140E-04   3.6100E-04   2.3956E-10  0.2290
   3.6100E-04   4.4721E-04   3.0914E-10  0.2049
   4.4721E-04   5.5402E-04   2.5287E-10  0.1953
   5.5402E-04   6.8633E-04   2.5689E-10  0.1425
   6.8633E-04   8.5025E-04   2.2474E-10  0.1525
   8.5025E-04   1.0533E-03   2.5260E-10  0.1046
   1.0533E-03   1.3049E-03   2.6477E-10  0.0720
   1.3049E-03   1.6165E-03   2.2810E-10  0.0794
   1.6165E-03   2.0026E-03   2.3153E-10  0.0796
   2.0026E-03   2.4808E-03   2.3156E-10  0.0798
   2.4808E-03   3.0733E-03   1.7694E-10  0.0791
   3.0733E-03   3.8073E-03   1.8199E-10  0.0843
   3.8073E-03   4.7166E-03   2.1323E-10  0.0834
   4.7166E-03   5.8430E-03   2.0563E-10  0.0842
   5.8430E-03   7.2385E-03   2.1711E-10  0.0829
   7.2385E-03   8.9672E-03   2.1207E-10  0.0735
   8.9672E-03   1.1109E-02   2.1033E-10  0.0859
   1.1109E-02   1.3762E-02   2.4262E-10  0.0873
   1.3762E-02   1.7049E-02   2.3217E-10  0.0841
   1.7049E-02   2.1120E-02   2.1832E-10  0.0802
   2.1120E-02   2.6164E-02   2.0422E-10  0.0907
   2.6164E-02   3.2413E-02   2.2553E-10  0.0829
   3.2413E-02   4.0154E-02   2.0152E-10  0.0766
   4.0154E-02   4.9744E-02   2.2302E-10  0.0758
   4.9744E-02   6.1624E-02   2.1307E-10  0.0814
   6.1624E-02   7.6342E-02   2.3716E-10  0.0862
   7.6342E-02   9.4574E-02   2.6092E-10  0.0932
   9.4574E-02   1.1716E-01   2.8183E-10  0.0791
   1.1716E-01   1.4514E-01   3.1436E-10  0.0743
   1.4514E-01   1.7981E-01   3.3079E-10  0.0732
   1.7981E-01   2.2275E-01   2.6238E-10  0.0825
   2.2275E-01   2.7595E-01   3.3812E-10  0.0842
   2.7595E-01   3.4185E-01   3.7615E-10  0.0798
   3.4185E-01   4.2349E-01   3.0422E-10  0.0913
   4.2349E-01   5.2463E-01   4.2448E-10  0.0879
   5.2463E-01   6.4993E-01   5.2534E-10  0.0767
   6.4993E-01   8.0515E-01   6.5928E-10  0.0792
   8.0515E-01   9.9744E-01   3.6564E-10  0.0950
   9.9744E-01   1.2357E+00   4.2622E-10  0.1017
   1.2357E+00   1.5308E+00   5.3278E-10  0.0881
   1.5308E+00   1.8963E+00   5.7585E-10  0.0915
   1.8963E+00   2.3492E+00   7.1890E-10  0.0932
   2.3492E+00   2.9103E+00   8.2475E-10  0.0934
   2.9103E+00   3.6054E+00   5.3271E-10  0.1098
   3.6054E+00   4.4664E+00   5.8870E-10  0.1155
   4.4664E+00   5.5331E+00   8.8351E-10  0.0982
   5.5331E+00   6.8545E+00   1.0653E-09  0.1043
   6.8545E+00   8.4916E+00   5.6800E-10  0.1228
   8.4916E+00   1.0520E+01   1.8056E-10  0.2154
   1.0520E+01   1.3032E+01   0.0000E+00  0.0000
   1.3032E+01   1.6144E+01   0.0000E+00  0.0000
   1.6144E+01   2.0000E+01   0.0000E+00  0.0000

#   sum over                 1.0782E-06

'no. =  5,  reg  =      5'
msuc: {\huge [t-track] in region mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1781E+05 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  6   reg =      6

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(neutron ),hh0l   n 
#  e-lower      e-upper      neutron     r.err 
   1.0000E-08   1.2388E-08   4.9974E-09  0.0434
   1.2388E-08   1.5347E-08   6.9284E-09  0.0419
   1.5347E-08   1.9012E-08   9.5859E-09  0.0416
   1.9012E-08   2.3553E-08   1.2360E-08  0.0417
   2.3553E-08   2.9178E-08   1.5865E-08  0.0388
   2.9178E-08   3.6146E-08   1.9412E-08  0.0397
   3.6146E-08   4.4779E-08   2.2252E-08  0.0399
   4.4779E-08   5.5473E-08   2.2712E-08  0.0411
   5.5473E-08   6.8722E-08   2.2624E-08  0.0385
   6.8722E-08   8.5134E-08   1.9119E-08  0.0395
   8.5134E-08   1.0547E-07   1.4339E-08  0.0407
   1.0547E-07   1.3065E-07   9.3643E-09  0.0452
   1.3065E-07   1.6186E-07   4.6377E-09  0.0543
   1.6186E-07   2.0051E-07   1.9283E-09  0.0646
   2.0051E-07   2.4840E-07   6.4463E-10  0.0910
   2.4840E-07   3.0773E-07   1.4997E-10  0.2129
   3.0773E-07   3.8122E-07   6.8907E-11  0.3145
   3.8122E-07   4.7226E-07   3.3545E-11  0.3034
   4.7226E-07   5.8505E-07   5.3810E-11  0.4588
   5.8505E-07   7.2478E-07   9.1174E-11  0.2729
   7.2478E-07   8.9788E-07   6.4884E-11  0.4159
   8.9788E-07   1.1123E-06   4.4792E-11  0.3091
   1.1123E-06   1.3780E-06   5.0552E-11  0.4481
   1.3780E-06   1.7071E-06   6.9825E-11  0.3732
   1.7071E-06   2.1147E-06   4.8853E-11  0.2879
   2.1147E-06   2.6198E-06   6.0580E-11  0.3143
   2.6198E-06   3.2455E-06   4.9014E-11  0.3156
   3.2455E-06   4.0206E-06   4.9060E-11  0.2995
   4.0206E-06   4.9808E-06   3.9388E-11  0.4144
   4.9808E-06   6.1703E-06   5.1077E-11  0.3992
   6.1703E-06   7.6440E-06   6.2967E-11  0.2695
   7.6440E-06   9.4696E-06   2.8467E-11  0.2881
   9.4696E-06   1.1731E-05   6.6800E-11  0.3645
   1.1731E-05   1.4533E-05   8.1436E-11  0.2680
   1.4533E-05   1.8004E-05   7.5076E-11  0.2719
   1.8004E-05   2.2303E-05   5.6918E-11  0.2452
   2.2303E-05   2.7630E-05   7.8447E-11  0.2343
   2.7630E-05   3.4229E-05   4.4384E-11  0.4282
   3.4229E-05   4.2403E-05   6.2144E-11  0.2614
   4.2403E-05   5.2531E-05   5.5365E-11  0.3733
   5.2531E-05   6.5076E-05   5.5125E-11  0.2792
   6.5076E-05   8.0618E-05   5.3718E-11  0.2670
   8.0618E-05   9.9872E-05   4.6478E-11  0.2845
   9.9872E-05   1.2372E-04   5.7371E-11  0.3009
   1.2372E-04   1.5327E-04   8.2927E-11  0.2539
   1.5327E-04   1.8988E-04   2.6225E-11  0.2418
   1.8988E-04   2.3523E-04   4.3943E-11  0.2716
   2.3523E-04   2.9140E-04   6.4980E-11  0.2403
   2.9140E-04   3.6100E-04   3.3223E-11  0.2474
   3.6100E-04   4.4721E-04   4.0798E-11  0.2550
   4.4721E-04   5.5402E-04   3.2459E-11  0.2189
   5.5402E-04   6.8633E-04   5.9790E-11  0.2899
   6.8633E-04   8.5025E-04   4.9475E-11  0.1918
   8.5025E-04   1.0533E-03   4.5076E-11  0.1631
   1.0533E-03   1.3049E-03   3.6979E-11  0.1315
   1.3049E-03   1.6165E-03   4.5697E-11  0.1042
   1.6165E-03   2.0026E-03   4.8164E-11  0.1194
   2.0026E-03   2.4808E-03   5.1656E-11  0.1146
   2.4808E-03   3.0733E-03   3.1865E-11  0.1145
   3.0733E-03   3.8073E-03   3.1723E-11  0.1217
   3.8073E-03   4.7166E-03   4.3843E-11  0.1173
   4.7166E-03   5.8430E-03   4.7496E-11  0.1082
   5.8430E-03   7.2385E-03   4.9287E-11  0.1200
   7.2385E-03   8.9672E-03   3.9747E-11  0.1116
   8.9672E-03   1.1109E-02   4.1363E-11  0.1118
   1.1109E-02   1.3762E-02   4.8653E-11  0.1124
   1.3762E-02   1.7049E-02   4.9069E-11  0.1059
   1.7049E-02   2.1120E-02   4.1995E-11  0.1126
   2.1120E-02   2.6164E-02   4.2883E-11  0.1228
   2.6164E-02   3.2413E-02   4.9602E-11  0.1123
   3.2413E-02   4.0154E-02   4.4342E-11  0.1157
   4.0154E-02   4.9744E-02   4.7612E-11  0.1200
   4.9744E-02   6.1624E-02   5.1407E-11  0.1134
   6.1624E-02   7.6342E-02   5.5336E-11  0.1107
   7.6342E-02   9.4574E-02   5.7576E-11  0.1125
   9.4574E-02   1.1716E-01   7.0430E-11  0.1080
   1.1716E-01   1.4514E-01   5.9668E-11  0.1110
   1.4514E-01   1.7981E-01   7.3919E-11  0.1009
   1.7981E-01   2.2275E-01   6.6211E-11  0.1043
   2.2275E-01   2.7595E-01   7.7411E-11  0.1106
   2.7595E-01   3.4185E-01   8.4136E-11  0.1010
   3.4185E-01   4.2349E-01   7.1315E-11  0.1035
   4.2349E-01   5.2463E-01   8.7680E-11  0.1095
   5.2463E-01   6.4993E-01   1.2056E-10  0.1031
   6.4993E-01   8.0515E-01   1.6421E-10  0.1001
   8.0515E-01   9.9744E-01   9.5758E-11  0.1060
   9.9744E-01   1.2357E+00   1.3195E-10  0.1163
   1.2357E+00   1.5308E+00   1.5475E-10  0.1041
   1.5308E+00   1.8963E+00   1.6272E-10  0.1077
   1.8963E+00   2.3492E+00   2.0805E-10  0.1213
   2.3492E+00   2.9103E+00   2.4587E-10  0.1013
   2.9103E+00   3.6054E+00   1.4186E-10  0.1352
   3.6054E+00   4.4664E+00   2.0636E-10  0.1270
   4.4664E+00   5.5331E+00   3.2426E-10  0.1181
   5.5331E+00   6.8545E+00   2.6861E-10  0.1305
   6.8545E+00   8.4916E+00   1.5197E-10  0.1784
   8.4916E+00   1.0520E+01   4.5222E-11  0.2933
   1.0520E+01   1.3032E+01   0.0000E+00  0.0000
   1.3032E+01   1.6144E+01   0.0000E+00  0.0000
   1.6144E+01   2.0000E+01   0.0000E+00  0.0000

#   sum over                 1.9297E-07

'no. =  6,  reg  =      6'
msuc: {\huge [t-track] in region mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1781E+05 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  7   reg =      7

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(neutron ),hh0l   n 
#  e-lower      e-upper      neutron     r.err 
   1.0000E-08   1.2388E-08   8.6395E-10  0.0674
   1.2388E-08   1.5347E-08   1.1605E-09  0.0680
   1.5347E-08   1.9012E-08   1.5316E-09  0.0599
   1.9012E-08   2.3553E-08   2.0610E-09  0.0615
   2.3553E-08   2.9178E-08   2.6898E-09  0.0639
   2.9178E-08   3.6146E-08   3.1615E-09  0.0628
   3.6146E-08   4.4779E-08   3.4844E-09  0.0616
   4.4779E-08   5.5473E-08   3.7538E-09  0.0622
   5.5473E-08   6.8722E-08   3.7747E-09  0.0614
   6.8722E-08   8.5134E-08   3.1731E-09  0.0584
   8.5134E-08   1.0547E-07   2.3266E-09  0.0645
   1.0547E-07   1.3065E-07   1.5748E-09  0.0642
   1.3065E-07   1.6186E-07   7.5998E-10  0.0830
   1.6186E-07   2.0051E-07   3.6978E-10  0.0936
   2.0051E-07   2.4840E-07   1.4047E-10  0.1522
   2.4840E-07   3.0773E-07   3.6161E-11  0.2569
   3.0773E-07   3.8122E-07   2.0776E-11  0.3669
   3.8122E-07   4.7226E-07   1.3358E-11  0.3221
   4.7226E-07   5.8505E-07   1.7114E-11  0.4170
   5.8505E-07   7.2478E-07   2.1966E-11  0.4137
   7.2478E-07   8.9788E-07   9.1728E-12  0.4670
   8.9788E-07   1.1123E-06   1.9988E-11  0.4369
   1.1123E-06   1.3780E-06   2.5409E-11  0.4356
   1.3780E-06   1.7071E-06   1.2204E-11  0.4264
   1.7071E-06   2.1147E-06   2.9299E-11  0.2935
   2.1147E-06   2.6198E-06   1.3668E-11  0.3456
   2.6198E-06   3.2455E-06   2.6657E-11  0.3924
   3.2455E-06   4.0206E-06   1.3590E-11  0.2872
   4.0206E-06   4.9808E-06   1.5837E-11  0.3786
   4.9808E-06   6.1703E-06   1.3175E-11  0.2885
   6.1703E-06   7.6440E-06   2.8387E-11  0.3409
   7.6440E-06   9.4696E-06   2.9310E-11  0.2825
   9.4696E-06   1.1731E-05   1.3882E-11  0.3626
   1.1731E-05   1.4533E-05   2.2667E-11  0.2984
   1.4533E-05   1.8004E-05   2.8747E-11  0.4254
   1.8004E-05   2.2303E-05   1.6998E-11  0.3171
   2.2303E-05   2.7630E-05   5.5478E-12  0.4398
   2.7630E-05   3.4229E-05   1.1130E-11  0.3397
   3.4229E-05   4.2403E-05   1.6295E-11  0.3395
   4.2403E-05   5.2531E-05   1.9414E-11  0.3622
   5.2531E-05   6.5076E-05   9.0069E-12  0.3037
   6.5076E-05   8.0618E-05   1.2313E-11  0.3273
   8.0618E-05   9.9872E-05   1.6586E-11  0.3098
   9.9872E-05   1.2372E-04   1.4909E-11  0.3298
   1.2372E-04   1.5327E-04   2.1449E-11  0.3083
   1.5327E-04   1.8988E-04   2.1584E-11  0.2645
   1.8988E-04   2.3523E-04   9.8042E-12  0.3359
   2.3523E-04   2.9140E-04   1.5366E-11  0.2327
   2.9140E-04   3.6100E-04   2.1529E-11  0.2959
   3.6100E-04   4.4721E-04   1.4243E-11  0.2741
   4.4721E-04   5.5402E-04   2.4475E-11  0.3582
   5.5402E-04   6.8633E-04   1.3588E-11  0.2125
   6.8633E-04   8.5025E-04   1.2366E-11  0.2046
   8.5025E-04   1.0533E-03   1.4499E-11  0.1819
   1.0533E-03   1.3049E-03   1.1609E-11  0.1356
   1.3049E-03   1.6165E-03   1.4826E-11  0.1243
   1.6165E-03   2.0026E-03   1.3601E-11  0.1323
   2.0026E-03   2.4808E-03   1.4581E-11  0.1368
   2.4808E-03   3.0733E-03   1.1420E-11  0.1317
   3.0733E-03   3.8073E-03   1.2470E-11  0.1303
   3.8073E-03   4.7166E-03   1.4986E-11  0.1334
   4.7166E-03   5.8430E-03   1.4786E-11  0.1586
   5.8430E-03   7.2385E-03   1.2519E-11  0.1356
   7.2385E-03   8.9672E-03   1.3196E-11  0.1335
   8.9672E-03   1.1109E-02   1.2548E-11  0.1484
   1.1109E-02   1.3762E-02   1.3711E-11  0.1406
   1.3762E-02   1.7049E-02   1.3508E-11  0.1463
   1.7049E-02   2.1120E-02   1.3202E-11  0.1318
   2.1120E-02   2.6164E-02   1.3814E-11  0.1316
   2.6164E-02   3.2413E-02   1.4896E-11  0.1368
   3.2413E-02   4.0154E-02   1.3869E-11  0.1416
   4.0154E-02   4.9744E-02   1.2375E-11  0.1277
   4.9744E-02   6.1624E-02   1.7087E-11  0.1291
   6.1624E-02   7.6342E-02   1.5464E-11  0.1241
   7.6342E-02   9.4574E-02   1.7392E-11  0.1370
   9.4574E-02   1.1716E-01   2.2289E-11  0.1258
   1.1716E-01   1.4514E-01   2.1919E-11  0.1288
   1.4514E-01   1.7981E-01   2.5719E-11  0.1047
   1.7981E-01   2.2275E-01   2.5404E-11  0.1160
   2.2275E-01   2.7595E-01   2.8378E-11  0.1113
   2.7595E-01   3.4185E-01   3.7027E-11  0.1140
   3.4185E-01   4.2349E-01   2.6009E-11  0.1174
   4.2349E-01   5.2463E-01   3.1958E-11  0.1171
   5.2463E-01   6.4993E-01   4.8352E-11  0.1259
   6.4993E-01   8.0515E-01   4.9326E-11  0.1232
   8.0515E-01   9.9744E-01   3.2374E-11  0.1238
   9.9744E-01   1.2357E+00   4.0889E-11  0.1385
   1.2357E+00   1.5308E+00   5.2602E-11  0.1399
   1.5308E+00   1.8963E+00   5.1464E-11  0.1390
   1.8963E+00   2.3492E+00   5.6930E-11  0.1475
   2.3492E+00   2.9103E+00   6.9516E-11  0.1294
   2.9103E+00   3.6054E+00   4.7261E-11  0.1404
   3.6054E+00   4.4664E+00   6.0908E-11  0.1382
   4.4664E+00   5.5331E+00   9.4350E-11  0.1348
   5.5331E+00   6.8545E+00   7.4532E-11  0.1581
   6.8545E+00   8.4916E+00   4.2105E-11  0.2089
   8.4916E+00   1.0520E+01   1.0017E-11  0.3824
   1.0520E+01   1.3032E+01   0.0000E+00  0.0000
   1.3032E+01   1.6144E+01   0.0000E+00  0.0000
   1.6144E+01   2.0000E+01   0.0000E+00  0.0000

#   sum over                 3.2770E-08

'no. =  7,  reg  =      7'
msuc: {\huge [t-track] in region mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1781E+05 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  8   reg =      8

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(neutron ),hh0l   n 
#  e-lower      e-upper      neutron     r.err 
   1.0000E-08   1.2388E-08   1.3874E-10  0.0901
   1.2388E-08   1.5347E-08   2.1441E-10  0.0977
   1.5347E-08   1.9012E-08   2.8445E-10  0.0911
   1.9012E-08   2.3553E-08   3.2990E-10  0.0886
   2.3553E-08   2.9178E-08   4.7701E-10  0.0887
   2.9178E-08   3.6146E-08   5.6077E-10  0.0815
   3.6146E-08   4.4779E-08   6.3875E-10  0.0838
   4.4779E-08   5.5473E-08   6.6691E-10  0.0870
   5.5473E-08   6.8722E-08   6.5201E-10  0.0876
   6.8722E-08   8.5134E-08   5.4038E-10  0.0904
   8.5134E-08   1.0547E-07   3.8765E-10  0.0900
   1.0547E-07   1.3065E-07   2.7532E-10  0.1067
   1.3065E-07   1.6186E-07   1.3645E-10  0.1214
   1.6186E-07   2.0051E-07   5.1796E-11  0.1530
   2.0051E-07   2.4840E-07   3.1004E-11  0.2355
   2.4840E-07   3.0773E-07   8.1774E-12  0.3389
   3.0773E-07   3.8122E-07   1.2137E-11  0.3626
   3.8122E-07   4.7226E-07   2.8992E-12  0.5228
   4.7226E-07   5.8505E-07   5.2623E-12  0.4680
   5.8505E-07   7.2478E-07   5.4996E-12  0.3309
   7.2478E-07   8.9788E-07   4.5848E-12  0.3221
   8.9788E-07   1.1123E-06   3.6075E-12  0.3714
   1.1123E-06   1.3780E-06   4.8183E-12  0.3198
   1.3780E-06   1.7071E-06   1.8865E-12  0.4583
   1.7071E-06   2.1147E-06   4.1204E-12  0.4297
   2.1147E-06   2.6198E-06   2.7237E-12  0.3417
   2.6198E-06   3.2455E-06   8.1377E-12  0.4193
   3.2455E-06   4.0206E-06   3.4308E-12  0.3790
   4.0206E-06   4.9808E-06   2.8756E-12  0.4111
   4.9808E-06   6.1703E-06   3.4147E-12  0.7573
   6.1703E-06   7.6440E-06   2.4902E-12  0.5496
   7.6440E-06   9.4696E-06   3.3644E-12  0.3555
   9.4696E-06   1.1731E-05   4.1866E-12  0.6284
   1.1731E-05   1.4533E-05   4.5205E-12  0.4155
   1.4533E-05   1.8004E-05   4.7920E-12  0.4396
   1.8004E-05   2.2303E-05   6.1061E-12  0.3572
   2.2303E-05   2.7630E-05   2.6170E-12  0.3362
   2.7630E-05   3.4229E-05   5.2242E-12  0.3297
   3.4229E-05   4.2403E-05   5.8436E-12  0.5022
   4.2403E-05   5.2531E-05   5.2195E-12  0.4771
   5.2531E-05   6.5076E-05   1.0864E-12  0.4625
   6.5076E-05   8.0618E-05   5.6169E-12  0.3865
   8.0618E-05   9.9872E-05   3.3011E-12  0.3784
   9.9872E-05   1.2372E-04   4.1489E-12  0.3970
   1.2372E-04   1.5327E-04   3.6493E-12  0.3705
   1.5327E-04   1.8988E-04   4.1245E-12  0.2963
   1.8988E-04   2.3523E-04   3.9818E-12  0.3018
   2.3523E-04   2.9140E-04   3.4435E-12  0.2794
   2.9140E-04   3.6100E-04   6.2238E-12  0.3517
   3.6100E-04   4.4721E-04   6.4743E-12  0.2779
   4.4721E-04   5.5402E-04   6.5039E-12  0.4469
   5.5402E-04   6.8633E-04   5.5736E-12  0.4072
   6.8633E-04   8.5025E-04   2.9457E-12  0.2079
   8.5025E-04   1.0533E-03   2.7291E-12  0.1891
   1.0533E-03   1.3049E-03   3.1265E-12  0.1780
   1.3049E-03   1.6165E-03   3.8016E-12  0.1614
   1.6165E-03   2.0026E-03   3.4190E-12  0.1578
   2.0026E-03   2.4808E-03   2.7798E-12  0.1600
   2.4808E-03   3.0733E-03   2.5248E-12  0.2005
   3.0733E-03   3.8073E-03   3.6025E-12  0.1623
   3.8073E-03   4.7166E-03   3.2746E-12  0.1622
   4.7166E-03   5.8430E-03   3.3623E-12  0.1895
   5.8430E-03   7.2385E-03   3.6911E-12  0.1735
   7.2385E-03   8.9672E-03   4.2262E-12  0.1755
   8.9672E-03   1.1109E-02   3.6492E-12  0.1664
   1.1109E-02   1.3762E-02   4.2716E-12  0.1539
   1.3762E-02   1.7049E-02   3.9212E-12  0.1667
   1.7049E-02   2.1120E-02   3.8173E-12  0.1731
   2.1120E-02   2.6164E-02   4.0636E-12  0.1810
   2.6164E-02   3.2413E-02   3.3843E-12  0.1787
   3.2413E-02   4.0154E-02   4.3290E-12  0.1450
   4.0154E-02   4.9744E-02   4.5162E-12  0.1619
   4.9744E-02   6.1624E-02   4.7980E-12  0.1706
   6.1624E-02   7.6342E-02   4.8895E-12  0.1919
   7.6342E-02   9.4574E-02   4.9737E-12  0.1676
   9.4574E-02   1.1716E-01   5.4199E-12  0.1772
   1.1716E-01   1.4514E-01   6.0202E-12  0.1625
   1.4514E-01   1.7981E-01   6.7554E-12  0.1693
   1.7981E-01   2.2275E-01   6.1779E-12  0.1689
   2.2275E-01   2.7595E-01   8.9735E-12  0.1542
   2.7595E-01   3.4185E-01   8.6094E-12  0.1552
   3.4185E-01   4.2349E-01   6.2568E-12  0.1711
   4.2349E-01   5.2463E-01   1.0532E-11  0.1638
   5.2463E-01   6.4993E-01   1.1005E-11  0.1701
   6.4993E-01   8.0515E-01   1.3695E-11  0.1576
   8.0515E-01   9.9744E-01   9.6049E-12  0.1737
   9.9744E-01   1.2357E+00   1.0956E-11  0.1677
   1.2357E+00   1.5308E+00   1.0627E-11  0.1729
   1.5308E+00   1.8963E+00   1.2734E-11  0.1539
   1.8963E+00   2.3492E+00   1.9933E-11  0.1654
   2.3492E+00   2.9103E+00   1.9378E-11  0.1552
   2.9103E+00   3.6054E+00   1.5580E-11  0.1797
   3.6054E+00   4.4664E+00   1.8272E-11  0.1788
   4.4664E+00   5.5331E+00   2.5735E-11  0.1804
   5.5331E+00   6.8545E+00   2.3949E-11  0.1788
   6.8545E+00   8.4916E+00   1.2120E-11  0.3011
   8.4916E+00   1.0520E+01   2.0015E-12  0.5306
   1.0520E+01   1.3032E+01   0.0000E+00  0.0000
   1.3032E+01   1.6144E+01   0.0000E+00  0.0000
   1.6144E+01   2.0000E+01   0.0000E+00  0.0000

#   sum over                 5.9081E-09

'no. =  8,  reg  =      8'
msuc: {\huge [t-track] in region mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.1781E+05 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  9   reg =      9

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(neutron ),hh0l   n 
#  e-lower      e-upper      neutron     r.err 
   1.0000E-08   1.2388E-08   2.8214E-11  0.1367
   1.2388E-08   1.5347E-08   2.9948E-11  0.1442
   1.5347E-08   1.9012E-08   5.7867E-11  0.1235
   1.9012E-08   2.3553E-08   7.0194E-11  0.1462
   2.3553E-08   2.9178E-08   9.0556E-11  0.1311
   2.9178E-08   3.6146E-08   1.1378E-10  0.1270
   3.6146E-08   4.4779E-08   1.2129E-10  0.1354
   4.4779E-08   5.5473E-08   1.2838E-10  0.1278
   5.5473E-08   6.8722E-08   1.3088E-10  0.1288
   6.8722E-08   8.5134E-08   1.0804E-10  0.1399
   8.5134E-08   1.0547E-07   8.5478E-11  0.1383
   1.0547E-07   1.3065E-07   4.6459E-11  0.1557
   1.3065E-07   1.6186E-07   2.4258E-11  0.1663
   1.6186E-07   2.0051E-07   8.9790E-12  0.2431
   2.0051E-07   2.4840E-07   2.7313E-12  0.3137
