1.0000e-04 0.00000e+00 0.0000e+00
1.2573e-01 2.81667e-04 5.5000e-03
2.5136e-01 1.72461e-03 2.2000e-03
3.7698e-01 2.07470e-03 1.9000e-03
5.0261e-01 1.54744e-03 2.2000e-03
6.2824e-01 1.15231e-03 2.5000e-03
7.5387e-01 8.41933e-04 2.9000e-03
8.7949e-01 6.44696e-04 3.4000e-03
1.0051e+00 4.71607e-04 3.9000e-03
1.1307e+00 3.78804e-04 4.4000e-03
1.2564e+00 3.30762e-04 4.7000e-03
1.3820e+00 2.89524e-04 5.1000e-03
1.5076e+00 2.55400e-04 5.4000e-03
1.6333e+00 2.18185e-04 5.8000e-03
1.7589e+00 1.99164e-04 6.1000e-03
1.8845e+00 2.04826e-04 6.0000e-03
2.0101e+00 1.44993e-04 7.2000e-03
2.1358e+00 1.26378e-04 7.7000e-03
2.2614e+00 1.11766e-04 8.2000e-03
2.3870e+00 9.60414e-05 8.9000e-03
2.5127e+00 8.24845e-05 9.6000e-03
2.6383e+00 7.34824e-05 1.0100e-02
2.7639e+00 6.40412e-05 1.0900e-02
2.8895e+00 5.62228e-05 1.1600e-02
3.0152e+00 4.79682e-05 1.2500e-02
3.1408e+00 4.15705e-05 1.3500e-02
3.2664e+00 3.66399e-05 1.4400e-02
3.3920e+00 3.20236e-05 1.5400e-02
3.5177e+00 2.75662e-05 1.6600e-02
3.6433e+00 2.35533e-05 1.8000e-02
3.7689e+00 2.06277e-05 1.9200e-02
3.8946e+00 1.82302e-05 2.0400e-02
4.0202e+00 1.62300e-05 2.1600e-02
4.1458e+00 1.39638e-05 2.3400e-02
4.2714e+00 1.20436e-05 2.5200e-02
4.3971e+00 1.06361e-05 2.6700e-02
4.5227e+00 9.63033e-06 2.8300e-02
4.6483e+00 7.67320e-06 3.1200e-02
4.7740e+00 7.15397e-06 3.2500e-02
4.8996e+00 6.07949e-06 3.5300e-02
5.0252e+00 5.36694e-06 3.7400e-02
5.1508e+00 4.77198e-06 4.0000e-02
5.2765e+00 4.35623e-06 4.1900e-02
5.4021e+00 3.65534e-06 4.5900e-02
5.5277e+00 3.22754e-06 4.8700e-02
5.6533e+00 2.53202e-06 5.5100e-02
5.7790e+00 2.36167e-06 5.6800e-02
5.9046e+00 1.96259e-06 6.2700e-02
6.0302e+00 2.02051e-06 6.1900e-02
6.1559e+00 1.54614e-06 7.0500e-02
6.2815e+00 1.35056e-06 7.5600e-02
6.4071e+00 1.25239e-06 7.9500e-02
6.5327e+00 1.04358e-06 8.6000e-02
6.6584e+00 9.16150e-07 9.4000e-02
6.7840e+00 7.18567e-07 1.0340e-01
6.9096e+00 7.57288e-07 9.9100e-02
7.0352e+00 5.00340e-07 1.2280e-01
7.1609e+00 5.25594e-07 1.2030e-01
7.2865e+00 5.15058e-07 1.2280e-01
7.4121e+00 5.24424e-07 1.2220e-01
7.5378e+00 3.85019e-07 1.4110e-01
7.6634e+00 2.57868e-07 1.7350e-01
7.7890e+00 3.16756e-07 1.5780e-01
7.9146e+00 2.13609e-07 1.9290e-01
8.0403e+00 1.96772e-07 2.0290e-01
8.1659e+00 9.69567e-08 2.6860e-01
8.2915e+00 1.99604e-08 5.3970e-01
8.4172e+00 2.96495e-08 6.0080e-01
8.5428e+00 1.43656e-08 1.0000e+00
8.6684e+00 1.31817e-08 6.5210e-01
8.7940e+00 7.99711e-09 7.6560e-01
8.9197e+00 4.05530e-09 7.0850e-01
9.0453e+00 1.22383e-08 7.2620e-01
9.1709e+00 2.30742e-08 6.3050e-01
9.2965e+00 2.21090e-08 6.0340e-01
9.4222e+00 8.69914e-09 1.0000e+00
9.5478e+00 1.80073e-09 8.2830e-01
9.6734e+00 6.37051e-09 8.0330e-01
9.7991e+00 1.09771e-08 6.7200e-01
9.9247e+00 1.85357e-09 1.0000e+00
1.0050e+01 1.04471e-08 8.5860e-01
1.0176e+01 2.52335e-09 9.7480e-01
1.0302e+01 0.00000e+00 0.0000e+00
1.0427e+01 3.76950e-09 1.0000e+00
1.0553e+01 0.00000e+00 0.0000e+00
1.0678e+01 0.00000e+00 0.0000e+00
1.0804e+01 0.00000e+00 0.0000e+00
1.0930e+01 0.00000e+00 0.0000e+00
1.1055e+01 6.95350e-09 1.0000e+00
1.1181e+01 0.00000e+00 0.0000e+00
1.1307e+01 0.00000e+00 0.0000e+00
1.1432e+01 4.22143e-09 1.0000e+00
1.1558e+01 0.00000e+00 0.0000e+00
1.1683e+01 0.00000e+00 0.0000e+00
1.1809e+01 0.00000e+00 0.0000e+00
1.1935e+01 0.00000e+00 0.0000e+00
1.2060e+01 0.00000e+00 0.0000e+00
1.2186e+01 0.00000e+00 0.0000e+00
1.2312e+01 0.00000e+00 0.0000e+00
1.2437e+01 0.00000e+00 0.0000e+00
1.2563e+01 0.00000e+00 0.0000e+00
1.2688e+01 0.00000e+00 0.0000e+00
1.2814e+01 7.57115e-09 1.0000e+00
1.2940e+01 0.00000e+00 0.0000e+00
1.3065e+01 0.00000e+00 0.0000e+00
1.3191e+01 0.00000e+00 0.0000e+00
1.3317e+01 0.00000e+00 0.0000e+00
1.3442e+01 9.65033e-09 1.0000e+00
1.3568e+01 0.00000e+00 0.0000e+00
1.3694e+01 0.00000e+00 0.0000e+00
1.3819e+01 0.00000e+00 0.0000e+00
1.3945e+01 0.00000e+00 0.0000e+00
1.4070e+01 0.00000e+00 0.0000e+00
1.4196e+01 0.00000e+00 0.0000e+00
1.4322e+01 0.00000e+00 0.0000e+00
1.4447e+01 0.00000e+00 0.0000e+00
1.4573e+01 0.00000e+00 0.0000e+00
1.4699e+01 0.00000e+00 0.0000e+00
1.4824e+01 0.00000e+00 0.0000e+00
1.4950e+01 0.00000e+00 0.0000e+00
1.5075e+01 0.00000e+00 0.0000e+00
1.5201e+01 0.00000e+00 0.0000e+00
