1.0000e-05 0.00000e+00 0.0000e+00
1.0844e-05 0.00000e+00 0.0000e+00
1.1758e-05 0.00000e+00 0.0000e+00
1.2751e-05 0.00000e+00 0.0000e+00
1.3826e-05 0.00000e+00 0.0000e+00
1.4993e-05 0.00000e+00 0.0000e+00
1.6258e-05 0.00000e+00 0.0000e+00
1.7629e-05 0.00000e+00 0.0000e+00
1.9116e-05 0.00000e+00 0.0000e+00
2.0729e-05 0.00000e+00 0.0000e+00
2.2478e-05 0.00000e+00 0.0000e+00
2.4374e-05 0.00000e+00 0.0000e+00
2.6431e-05 0.00000e+00 0.0000e+00
2.8661e-05 0.00000e+00 0.0000e+00
3.1079e-05 0.00000e+00 0.0000e+00
3.3701e-05 0.00000e+00 0.0000e+00
3.6544e-05 0.00000e+00 0.0000e+00
3.9627e-05 0.00000e+00 0.0000e+00
4.2970e-05 0.00000e+00 0.0000e+00
4.6595e-05 0.00000e+00 0.0000e+00
5.0526e-05 0.00000e+00 0.0000e+00
5.4789e-05 0.00000e+00 0.0000e+00
5.9411e-05 0.00000e+00 0.0000e+00
6.4424e-05 0.00000e+00 0.0000e+00
6.9859e-05 0.00000e+00 0.0000e+00
7.5753e-05 0.00000e+00 0.0000e+00
8.2143e-05 0.00000e+00 0.0000e+00
8.9074e-05 0.00000e+00 0.0000e+00
9.6588e-05 0.00000e+00 0.0000e+00
1.0474e-04 0.00000e+00 0.0000e+00
1.1357e-04 0.00000e+00 0.0000e+00
1.2316e-04 0.00000e+00 0.0000e+00
1.3355e-04 0.00000e+00 0.0000e+00
1.4481e-04 0.00000e+00 0.0000e+00
1.5703e-04 0.00000e+00 0.0000e+00
1.7028e-04 0.00000e+00 0.0000e+00
1.8464e-04 0.00000e+00 0.0000e+00
2.0022e-04 0.00000e+00 0.0000e+00
2.1711e-04 0.00000e+00 0.0000e+00
2.3543e-04 0.00000e+00 0.0000e+00
2.5529e-04 0.00000e+00 0.0000e+00
2.7683e-04 0.00000e+00 0.0000e+00
3.0018e-04 0.00000e+00 0.0000e+00
3.2551e-04 0.00000e+00 0.0000e+00
3.5297e-04 0.00000e+00 0.0000e+00
3.8275e-04 0.00000e+00 0.0000e+00
4.1504e-04 0.00000e+00 0.0000e+00
4.5006e-04 0.00000e+00 0.0000e+00
4.8803e-04 0.00000e+00 0.0000e+00
5.2920e-04 0.00000e+00 0.0000e+00
5.7384e-04 0.00000e+00 0.0000e+00
6.2226e-04 0.00000e+00 0.0000e+00
6.7475e-04 0.00000e+00 0.0000e+00
7.3168e-04 0.00000e+00 0.0000e+00
7.9341e-04 0.00000e+00 0.0000e+00
8.6035e-04 0.00000e+00 0.0000e+00
9.3293e-04 0.00000e+00 0.0000e+00
1.0116e-03 3.05788e-12 2.6550e-01
1.0970e-03 1.74695e-11 1.2150e-01
1.1895e-03 2.00677e-11 1.1500e-01
1.2899e-03 3.41206e-11 1.0570e-01
1.3987e-03 3.14211e-11 1.2400e-01
1.5167e-03 4.64028e-11 1.1950e-01
1.6447e-03 5.44187e-11 1.2410e-01
1.7834e-03 2.84018e-10 5.6900e-02
1.9339e-03 3.08944e-11 1.5950e-01
2.0970e-03 1.04909e-11 1.1980e-01
2.2740e-03 1.05486e-11 1.0740e-01
2.4658e-03 1.43210e-11 1.1370e-01
2.6738e-03 1.99822e-11 1.2030e-01
2.8994e-03 2.23142e-11 1.1170e-01
3.1440e-03 2.58712e-11 1.1570e-01
3.4093e-03 3.71514e-11 1.1920e-01
3.6969e-03 4.87832e-11 1.1840e-01
4.0088e-03 6.72547e-11 1.0860e-01
4.3470e-03 6.85664e-11 1.1550e-01
4.7138e-03 7.54726e-11 1.1070e-01
5.1114e-03 1.21159e-10 1.1710e-01
5.5427e-03 1.47056e-10 1.0680e-01
6.0103e-03 1.67908e-10 1.1050e-01
6.5173e-03 2.41413e-10 1.1080e-01
7.0672e-03 2.54332e-10 1.0460e-01
7.6634e-03 3.32396e-10 9.5000e-02
8.3099e-03 4.50284e-10 9.6200e-02
9.0110e-03 5.38439e-10 1.0060e-01
9.7712e-03 5.83498e-10 9.6300e-02
1.0596e-02 8.68156e-10 8.9200e-02
1.1490e-02 1.12367e-09 8.3900e-02
1.2459e-02 1.58064e-09 7.8000e-02
1.3510e-02 1.99335e-09 6.9500e-02
1.4650e-02 2.44664e-09 6.4600e-02
1.5886e-02 3.00569e-09 6.1400e-02
1.7226e-02 4.12069e-09 5.9200e-02
1.8679e-02 5.00733e-09 5.0100e-02
2.0255e-02 6.80830e-09 4.9800e-02
2.1964e-02 8.50436e-09 4.2100e-02
2.3817e-02 1.14595e-08 3.7200e-02
2.5826e-02 1.36502e-08 3.2600e-02
2.8005e-02 1.79737e-08 3.1500e-02
3.0368e-02 2.38650e-08 3.2400e-02
3.2930e-02 4.73846e-08 2.7200e-02
3.5708e-02 3.56772e-08 2.4500e-02
3.8720e-02 4.62485e-08 2.1500e-02
4.1987e-02 6.20850e-08 1.9500e-02
4.5529e-02 9.54002e-08 1.8700e-02
4.9370e-02 1.46498e-07 1.6300e-02
5.3536e-02 2.24887e-07 1.3200e-02
5.8052e-02 3.27354e-07 1.0400e-02
6.2950e-02 4.90085e-07 9.4000e-03
6.8261e-02 6.59120e-07 7.7000e-03
7.4020e-02 1.30089e-06 4.6000e-03
8.0264e-02 1.64166e-06 4.1000e-03
8.7036e-02 1.35341e-06 5.1000e-03
9.4379e-02 1.14646e-06 6.2000e-03
1.0234e-01 1.21436e-06 6.3000e-03
1.1098e-01 1.39516e-06 5.8000e-03
1.2034e-01 1.59575e-06 5.5000e-03
1.3049e-01 1.85802e-06 5.2000e-03
1.4150e-01 1.94667e-06 5.0000e-03
1.5344e-01 2.09127e-06 4.9000e-03
1.6638e-01 2.29399e-06 4.7000e-03
1.8042e-01 2.77342e-06 4.2000e-03
1.9564e-01 2.84063e-06 4.3000e-03
2.1215e-01 3.34003e-06 4.0000e-03
2.3004e-01 3.49484e-06 3.8000e-03
2.4945e-01 3.62882e-06 3.8000e-03
2.7050e-01 3.43911e-06 3.8000e-03
2.9332e-01 3.53488e-06 3.5000e-03
3.1806e-01 3.52835e-06 3.4000e-03
3.4490e-01 3.77023e-06 3.1000e-03
3.7399e-01 4.04974e-06 3.0000e-03
4.0555e-01 4.20096e-06 2.7000e-03
4.3976e-01 4.79900e-06 2.5000e-03
4.7686e-01 6.58734e-06 2.0000e-03
5.1709e-01 1.09797e-05 1.4000e-03
5.6072e-01 7.12448e-06 1.7000e-03
6.0802e-01 1.24344e-05 1.1000e-03
6.5932e-01 5.30001e-06 2.1000e-03
7.1494e-01 6.29927e-06 1.8000e-03
7.7526e-01 5.84732e-06 1.9000e-03
8.4067e-01 2.13140e-05 8.0000e-04
9.1159e-01 2.03561e-05 1.4000e-03
9.8850e-01 4.28723e-06 2.2000e-03
1.0719e+00 1.41312e-05 1.8000e-03
1.1623e+00 4.34629e-06 1.9000e-03
1.2604e+00 3.62531e-06 2.4000e-03
1.3667e+00 4.85618e-06 2.0000e-03
1.4820e+00 6.44133e-06 1.9000e-03
1.6071e+00 4.89427e-06 1.7000e-03
1.7426e+00 8.17316e-06 1.6000e-03
1.8897e+00 1.61704e-05 1.6000e-03
2.0491e+00 2.56893e-06 2.6000e-03
2.2219e+00 7.71424e-06 2.4000e-03
2.4094e+00 2.67292e-06 2.7000e-03
2.6127e+00 3.62149e-06 2.1000e-03
2.8331e+00 1.77294e-05 8.0000e-04
3.0721e+00 3.19380e-06 3.8000e-03
3.3313e+00 1.26540e-06 4.4000e-03
3.6123e+00 9.48315e-07 5.0000e-03
3.9171e+00 8.20133e-07 5.1000e-03
4.2476e+00 1.75311e-06 3.1000e-03
4.6059e+00 7.13298e-07 7.2000e-03
4.9945e+00 5.12217e-07 6.9000e-03
5.4159e+00 4.22243e-07 8.2000e-03
5.8728e+00 3.09553e-07 1.0600e-02
6.3682e+00 5.89626e-07 6.5000e-03
6.9055e+00 1.56120e-07 1.5300e-02
7.4881e+00 2.36915e-07 1.1300e-02
8.1198e+00 6.77253e-08 2.4800e-02
8.8049e+00 5.77148e-08 2.7700e-02
9.5477e+00 3.45737e-08 3.4100e-02
1.0353e+01 1.71291e-08 1.1010e-01
1.1227e+01 5.04880e-09 8.4700e-02
1.2174e+01 2.36983e-09 1.2550e-01
1.3201e+01 1.43767e-09 1.6920e-01
1.4315e+01 6.02329e-10 2.3120e-01
1.5522e+01 3.36840e-10 2.9330e-01
1.6832e+01 6.59671e-11 4.8430e-01
1.8252e+01 5.06737e-11 7.7360e-01
1.9792e+01 0.00000e+00 0.0000e+00
2.1461e+01 0.00000e+00 0.0000e+00
2.3272e+01 0.00000e+00 0.0000e+00
2.5235e+01 0.00000e+00 0.0000e+00
2.7364e+01 0.00000e+00 0.0000e+00
2.9673e+01 0.00000e+00 0.0000e+00
3.2176e+01 0.00000e+00 0.0000e+00
3.4891e+01 0.00000e+00 0.0000e+00
3.7835e+01 0.00000e+00 0.0000e+00
4.1027e+01 0.00000e+00 0.0000e+00
4.4488e+01 0.00000e+00 0.0000e+00
4.8241e+01 0.00000e+00 0.0000e+00
5.2311e+01 0.00000e+00 0.0000e+00
5.6724e+01 0.00000e+00 0.0000e+00
6.1510e+01 0.00000e+00 0.0000e+00
6.6699e+01 0.00000e+00 0.0000e+00
7.2326e+01 0.00000e+00 0.0000e+00
7.8428e+01 0.00000e+00 0.0000e+00
8.5045e+01 0.00000e+00 0.0000e+00
9.2220e+01 0.00000e+00 0.0000e+00
1.0000e+02 0.00000e+00 0.0000e+00
